VALUE_SET_CODE,ACCOUNT_TYPE,VALUE,DESCRIPTION,ENABLED_FLAG,START_DATE_ACTIVE,END_DATE_ACTIVE,CREATION_DATE,UPDATED_DATE
"KOJ Store",,11110005,"ELC  RAK  Manar Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110006,"ELC  Dubai  Burjuman Centre",Y,,2012-12-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110007,"ELC  Abu Dhabi  Marina Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110008,"ELC  Abu Dhabi  Abu Dhabi Mall",Y,,2015-04-05T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110009,"ELC  Al Ain  Jimi Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110010,"ELC  Sharjah  Mega Mall",Y,,2021-09-30T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-09-19T00:00:00.000+00:00
"KOJ Store",,11110011,"ELC  Al Ain  Al Ain Mall",Y,,,2020-12-02T00:00:00.000+00:00,2021-05-24T00:00:00.000+00:00
"KOJ Store",,11110012,"ELC  Dubai  Mercato Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110013,"ELC  Sharjah  Sahara Centre",Y,,2014-12-01T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110014,"ELC  Dubai  Al Ghurair Centre",Y,,2015-02-26T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110015,"ELC  Dubai  Souk Madinat Jumeirah",Y,,2020-07-26T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110016,"ELC  Dubai  Wafi City",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110017,"ELC  Dubai  Mall Of The Emirates",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110018,"ELC  Dubai  Uptown Mirdif Mall",Y,,2017-11-20T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110019,"ELC  Abu Dhabi  Al Wahda Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110020,"ELC  Dubai  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110021,"ELC  Dubai  Dubai Festival City Close",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110022,"ELC  Abu Dhabi  Khalidiya Mall",Y,,2013-09-05T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110023,"ELC  Dubai  Star Gate Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110024,"ELC  Dubai  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110026,"ELC  Dubai  The Springs",Y,,2013-01-10T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110027,"ELC  Dubai  Marina Mall",Y,,2019-02-28T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110028,"ELC  Dubai  Mirdif City Centre",Y,,2015-10-14T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110029,"ELC  Abu Dhabi  9712 Mall Abu Dhabi",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110030,"ELC  Abu Dhabi  Dalma Mall",Y,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,11110031,"ELC  Dubai  Dubai Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110032,"ELC  Al Ain  Bawadi Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110033,"ELC  Dubai  Ibn Battuta Mall",Y,,2021-07-01T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-07-04T00:00:00.000+00:00
"KOJ Store",,11110034,"ELC  Dubai  Arabian Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110035,"ELC  Dubai  Mall Of Arabia",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110036,"ELC  Dubai  Century Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110037,"ELC  Fujairah  Century Mall",Y,,2020-08-20T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110038,"ELC  Dubai  Bay Avenue",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110039,"ELC  Dubai  Arabian Ranches closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110040,"ELC  Dubai  Green Community Mall",Y,,2015-05-05T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110041,"ELC  Dubai  The Greens Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110042,"ELC  Dubai  Motor City",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110043,"ELC  Ajman  Safeer Mall",Y,,2013-01-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110044,"ELC  Abu Dhabi  Bawabat Al Sharq Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110045,"ELC  RAK AL NAEEM CITY CENTER",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110046,"ELC  Dubai  Barsha Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110047,"ELC  Fujairah  Fujairah City Centre",Y,,2018-03-12T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110048,"ELC  Abu Dhabi  Mushref Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110049,"ELC  Abu Dhabi  Raha Gardens Plaza",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110050,"ELC  Dubai  Dubai Silicon Oasis",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110051,"ELC  Dubai  Golden Mile Palm Jumeirah",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110052,"ELC  Abu Dhabi  World Trade Centre",Y,,2021-07-26T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-07-25T00:00:00.000+00:00
"KOJ Store",,11110053,"ELC  Abu Dhabi  Deerfields Town Square",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110054,"ELC  Dubai  Dubai Festival City 2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110055,"ELC  Abu Dhabi  Yas Mall",Y,,,2020-12-02T00:00:00.000+00:00,2021-05-24T00:00:00.000+00:00
"KOJ Store",,11110056,"ELC  Dubai  Arabian Ranches",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110057,"ELC  Abu Dhabi  Raha Mall  Kiosk",Y,,2015-01-21T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110058,"ELC  Sharjah  Matajer Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110059,"ELC  Dubai  Jumeirah Park Pavillion",Y,,2020-08-06T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110060,"ELC  Dubai  Discovery Garden Pavilion",Y,,2019-07-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110061,"ELC  Dubai  Meadows Town Center",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110062,"ELC  Dubai  The Avenue Previously Cit",Y,,2018-10-04T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110063,"ELC  Abu Dhabi  Khalidiya Mall2",Y,,2020-02-29T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110064,"ELC  Abu Dhabi  Al Seef Village",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110065,"ELC  Al Ain  Wahat Hili Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110066,"ELC  Dubai  Nakheel Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110067,"ELC  Dubai  Reem Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110068,"ELC  Dubai  Al Furjan Paviliion",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110069,"ELC  Dubai  Al Ghurair Centre 2",Y,,2020-04-25T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110070,"ELC  Sharjah  Sahara Centre 2",Y,,2021-07-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-07-29T00:00:00.000+00:00
"KOJ Store",,11110071,"ELC  Abu Dhabi  Al Raha Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110072,"ELC  Abu Dhabi  Mall Al Shamkha",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11110073,"ELC  Ajman  City Life Mall",Y,,2017-10-01T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11110074,"ELC  Dubai  Arabian Ranches 2 Communit",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150567,"IntNAY Century Mall Dubai",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150568,"IntNAY Arabian Centre Dubai",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150569,"IntTBS Casablanca Anfa Place",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150570,"IntMih Othaim Mall Rabwah",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150571,"IntNYR City Centre Muscat",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150572,"IntMik Massad Centre Sabt Allaiah",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150573,"IntTBS Murroj Centre Yanbu",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150574,"IntNAY Sahara Mall Riyadh",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150575,"IntTBS Hijaz Mall Makkah",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150576,"IntNYR Dubai Mall Dubai",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150577,"IntMIK Oasis Mall Rass",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150578,"IntNAY Oasis Mall Rass",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150579,"IntMHR Oasis Mall Rass",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150580,"IntNAY Rashid Mall 2 Khobar",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150581,"IntMIK Sahara Mall Riyadh",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150582,"IntMIK Bawadi Mall Al Ain",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150583,"IntMIK Othaim Mall Hassah",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150584,"IntELC Arabian Centre Dubai",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150585,"IntELC Deira City Centre Dubai",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150586,"IntELC Mirdiff City Centre Dubai",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150587,"IntELC Spinneys Dubai",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150588,"IntELC Ibn Batuta Dubai",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150589,"IntELC Landmark Doha",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150590,"IntELC Rashid Mall Khobar",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150591,"IntELC Sahara Mall Riyadh",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150592,"IntELC Qurum CC Muscat",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150593,"IntELC Galleria Mall Riyadh",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150594,"IntELC Mall of Dhahran",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150595,"IntELC Jimi Mall Al Ain",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120040,"NAY  Al Ain  Bawadi Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120041,"NAY  Al Ain  Bawadi Mall BTY Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120042,"NAY  Dubai  Tasking Store",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120043,"NAY  Sharjah  Mega Mall  Soiree",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120044,"NAY  Korfakkan  Sharjah CoOp",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120045,"NAY  Fujairah  Century Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120046,"NAY  Abu Dhabi  Bawabat Al Sharq Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120047,"NAY  Dubai  Mirdif City Centre",Y,,2015-10-13T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-05-10T00:00:00.000+00:00
"KOJ Store",,11120048,"NAY  Dubai  Barsha Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120049,"NAY  Fujairah  Fujairah City Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120050,"NAY  Abu Dhabi  Deerfields Town Square",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120051,"NAY  Abu Dhabi  City Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120052,"NAY  Abu Dhabi  Yas Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120053,"NAY  Abu Dhabi  Al Wahda Mall  Extens",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120054,"NAY  RAK  Rak Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120055,"NAY  Dubai  World Trade Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120056,"NAY  Abu Dhabi  Mushrif",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120057,"NAY  Al Ruwais  Al Ruwais Mall",Y,,2021-08-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-08-25T00:00:00.000+00:00
"KOJ Store",,11120059,"NAY  Sharjah  Sharjah Coop Dibba",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120060,"NAY  Al Ain  Wahat Hili Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120061,"NAY  Dubai  Nakheel Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120062,"NAY  Abu Dhabi  Marina Mall Palace",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120063,"NAY  Dubai  Ibn Battuta Mall  2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11120064,"NAY  Dubai  Wasl Vita",Y,,2021-07-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-07-28T00:00:00.000+00:00
"KOJ Store",,11120065,"NAY  RAK  Al Naeem Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150963,"IntSDG SABIA MIK  SABIA  AZZAN PLAZA",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150964,"IntSDG AL QATIF MIK  AL QATIF  AL QAT",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150965,"IntELC Dubai DUBAIKHAWANEEJ MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150966,"IntNAY Abu Dhabi Bawabat Al Sharq Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150967,"IntNAY Riyadh Granada Mall Riyadh KSA",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150968,"IntTBS Jeddah Al ANDALUS MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150969,"IntELC Dammam ELCDAMMAMNAKHEEL MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150970,"IntNAY Dammam Nayomi Moda at Nakheel Ma",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150971,"IntTBS Madinah MADINAHALIAT MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150972,"IntMHR Madinah MADINAHALIAT MALL Curr",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150973,"IntMHR RIYADH MHRRIYADHHAYAT MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150974,"IntNBS RAK     NBSRAKMANAR MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150975,"IntTBS Madinah Dakheel Centre  2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150976,"IntMIK Madinah Dakheel Centre  2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150977,"IntMIK AL ZAHIA CITY MIKSHARJAHAL ZAH",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150978,"IntTBS MUJAN PARK TBSKHAMISMUJAN PARK",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150979,"IntMIK MUJAN PARK MIKKHAMISMUJAN PARK",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150980,"IntNAY AL TASAN PLAZA NAYMAKKAHAL TAS",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150981,"IntMHR SHIHAR CENTRE MHRTAIFSHIHAR CE",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150982,"IntMHR GALLERIA MALL MHRJUBAILGALLERI",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150983,"IntMHR GALLERIA MALL MHRRIYADHGALLERY",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150984,"IntMHR AZIZ MALL  MHRJEDDAHAZIZ MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150985,"IntNAM AL SALAM MALL          NAMJEDD",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150986,"IntELC JEDDAH ELCJEDDAHRED SEA MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150987,"IntLEGO JEDDAH LEGOJEDDAHRED SEA MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150988,"IntNAY   NAY KHAMIS AVENUE",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150989,"IntNAY   NAY KHAMIS AVENUE",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150990,"IntTBS TOWN SQUARE",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150991,"IntNAY   NAY KHAMIS AVENUE",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150992,"IntMIK AL KOUT MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150993,"IntMODA GALLERY MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150994,"IntLGO Riyadh LGORIYADHPARK MALL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150995,"LGORIYADHGRANADA CENTRE 3",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11153001,JJDRAKAcrylic,Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11155001,"JJD Project",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11155002,"SDG  RAK  Internal Project",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11155003,"SDG  RAK  External Project",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150429,"IntMIK Tanumah Centre  Tanumah",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150430,"IntSOI Ezdan Mall Doha",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150431,"IntMHR Makkah Mall Makkah",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150432,"IntELC  Discovery Garden Dubai",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150433,"IntMIK Sahafah Riyadh",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150434,"IntTBS Umlooj Centre Umlooj",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150435,"IntMIK Mahayel Mall Mahayel Aseer",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150436,"IntNAY Mahayel Mall Mahayel Aseer",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150437,"IntTBS Mahayel Mall Mahayel Aseer",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150438,"IntMIK Al Noor Mall Madinah",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150439,"IntELC Jumeirah Park Centre Dubai",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150440,"IntELC Barwa Lulu Doha",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150441,"IntTBS Al Noor Mall Madinah",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150442,"IntMIK City Centre Muscat",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
